,title,ingredients,steps,url
154,節瓜肉碎炒粉絲,"['1圈史雲生調味雞汁(1茶匙)', '免治豬肉 150克', '節瓜(約250克，切條) 1個', '紅蘿蔔(切條) 50克', '冬菇(去蒂浸透，切條) 3隻', '乾粉絲(浸透) 乾計50克', '蒜頭(略拍) 2瓣', '水 ⅓杯', '1圈史雲生調味雞汁(1茶匙)']","['免治豬肉與醃料拌勻，備用。', '燒熱油2湯匙，爆香蒜頭，加醃好的免治豬肉略炒，放入節瓜、紅蘿蔔及冬菇兜炒，兜1圈史雲生調味雞汁及水拌勻煮4至5分鐘至節瓜熟透。', '最後加入粉絲，一起兜炒至入味。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=159
155,菜心炒牛肉,"['牛肉 （橫紋切片）150克', '生粉½ 茶匙', '生抽及糖各½ 茶匙']","['牛肉與醃料拌勻，待10分鐘，備用。', '燒熱油2湯匙爆香薑片，下菜心略炒，加史雲生調味雞汁1茶匙、糖及水兜勻，取出。', '再燒熱油2湯匙爆香蒜片，加牛肉炒至八成熟，下菜心兜炒，注入芡汁拌勻。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=160
156,三色椒洋蔥炒肉片,"['豬枚頭肉(切片) 150克(約4両)', '紅、黃、綠燈籠椒(切角)各½ 個', '細洋蔥(切角)½ 個', '蒜頭(切片) 1 瓣', '史雲生調味雞汁1茶匙', '史雲生調味雞汁2茶匙', '生粉½茶匙', '水3湯匙']","['豬肉與醃料拌勻，備用。', '燒熱油2湯匙，爆香蒜片，下肉片兜炒至八成熟，加洋蔥及三色椒。', '拌入芡汁炒勻。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=161
157,生炒雞絲飯,"['雞肶肉(切絲) 100克', '冬菇(浸透切粒) 4隻', '生菜(切絲) 50克', '蛋(拌勻)2隻', '白飯(弄散) 2碗(350克)', '蔥粒2湯匙', '水2湯匙', '史雲生調味雞汁2茶匙', '史雲生調味雞汁1茶匙']","['雞肶肉與醃料拌勻，備用。', '燒熱油2湯匙，爆炒雞絲及冬菇，盛起。', '再燒熱油2湯匙，注入蛋液快炒，隨即加入白飯一起兜勻，下史雲生調味雞汁2茶匙及水拌勻，加入蔥粒、雞絲及冬菇，最後下生菜絲炒勻。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=162
158,腰果什錦炒雞丁,"['雞腿肉(切粒) 150克', '焗香腰果80克', '冬菇(浸透)4隻', '細青燈籠椒(切粒)1 個', '細紅燈籠椒(切粒)1 個', '蒜頭(切碎)1瓣', '史雲生調味雞汁1茶匙', '史雲生調味雞汁1茶匙']","['雞肉與醃料拌勻，備用。', '燒熱油2湯匙爆炒雞粒及蒜頭至半熟，下配菜粒兜炒數下，加入史雲生調味雞汁1茶匙炒勻。最後拌入腰果。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=163
159,蜜糖豆雲耳炒肉片,"['豬枚頭肉(切片) 150克(約4両)', '蜜糖豆(撕去兩邊筋，汆水) 150克', '雲耳(浸透，去硬邊，汆水) 10隻', '蒜頭(切片)1瓣', '史雲生調味雞汁1茶匙', '史雲生調味雞汁1茶匙']","['豬肉與醃料拌勻，備用。', '燒熱油2湯匙爆香蒜片，下肉片炒至剛熟，加蜜糖豆及雲耳兜炒，最後加史雲生調味雞汁1茶匙炒勻。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=164
160,西芹雞柳炒海參,"['雞腿肉(切條) 200克', '急凍海參(切段) 250克', '西芹(切段) 120克', '薑4片', '蔥2棵', '蒜頭(切片)2瓣', '紹興酒2 湯匙', '水2杯', '史雲生調味雞汁2茶匙', '史雲生調味雞汁1茶匙', '生粉1茶匙', '水3湯匙']","['雞肉與醃料拌勻，備用。', '燒熱油1湯匙，爆炒薑及蔥，灒酒，注入水，下海參煮腍，取出隔淨。', '燒熱油2湯匙，爆香蒜頭，加雞肉及西芹炒香，最後下海參，與芡汁一起炒勻。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=165
161,釀金錢菇拌娃娃菜,"['免治豬肉150克(約4両)', '馬蹄(剁碎)2湯匙', '厚身冬菇仔 (約4厘米直徑)(浸透榨乾)12隻', '娃娃菜(切開半)3棵', '薑2片', '水3/4 杯', '生粉(拌適量水) 1茶匙', '史雲生調味雞汁2茶匙', '史雲生調味雞汁1茶匙', '生粉2茶匙']","['豬肉及馬蹄加醃料攪拌至有黏性，備用。', '用生粉薄薄搽勻冬菇仔內，釀入肉餡。', '燒熱油2湯匙，放入冬菇，肉面向下略煎香，取出。', '再燒熱油2湯匙，爆香薑，下娃娃菜及史雲生調味雞汁2茶匙兜炒，加水，將釀冬菇鋪菜上，蓋好炆熟。最後拌入適量生粉水埋芡。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=166
162,金華火腿炒桂花素翅,"['急凍魚翅 (散翅) 300克', '蛋(拌勻) 2隻', '熟金華火腿(切幼絲)25克', '韭黃(切段) 10棵', '銀芽100克', '蔥粒2湯匙', '薑4片', '蔥2棵', '史雲生調味雞汁 2茶匙']","['魚翅及薑，蔥同放半鑊滾水內煮至軟身，取出；隔去薑蔥瀝乾。加至蛋液內，拌勻，備用。', '燒熱油1湯匙爆炒銀芽1分鐘，取出瀝乾。', '燒熱油2湯匙，加入魚翅及蛋液，拌一下，隨即加火腿、韭黃、銀芽及史雲生調味雞汁 2茶匙兜炒至蛋液凝固成桂花狀。', '最後沿鑊邊加油1湯匙，撒入蔥粒猛火兜勻。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=167
163,魯肉飯,"['史雲生清雞湯 250毫升', '梅頭肉碎\xa0 300克', '香菇 （切碎） 3隻', '乾蔥碎 1 ½湯匙', '蒜茸 1 ½湯匙', '薑 \xa02片', '芫\xa0荽\xa0 1棵', '飯 \xa0適量', '生粉水 適量', '水 \xa03湯匙', '胡椒粉\xa0 少許', '五香粉\xa0 1茶匙', '玉桂粉\xa0 ½茶匙', '生粉\xa0 少\xa0許\xa0\xa0', '老抽 \xa02茶匙', '紹酒 \xa01湯匙\xa0\xa0', '冰糖 \xa0適量(約15克)', '麻油 \xa0½湯匙', '用史雲生清雞湯煮魯肉飯，可以減省很多醬材調味，再由腩肉改用較瘦且滑的梅頭肉，不用炆，很方便很快捷便能享用美味的台式魯肉飯。']","['梅頭肉碎加入醃料拌勻。', '燒熱油，下蒜茸、乾蔥碎及薑爆香，加入梅頭肉碎及香菇粒炒熟。 ', '下調味炒勻，注入史雲生清雞湯。', '慢火煮15分鐘至稠身，以生粉水埋芡。 與飯及芫茜碎伴食。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=168
164,椰子雞湯鍋,"['水      適量', '椰子(切件)      1個', '芫茜      少許', '菌類      適量', '其他海鮮及肉類      適量', '其他蔬菜      適量', '史雲生清雞湯      1公升']",['將史雲生清雞湯、椰子及水放入鍋中，加蓋煮沸15分鐘，下芫茜及菌類，即成椰子雞鍋湯底。適合加入各類海鮮、肉類及蔬菜等火鍋配料享用。'],https://www.swansoncooking.com.hk/recipe-detail.php?id=169
165,蕃茄南瓜豆腐湯鍋,"['水        適量', '日本南瓜(切片)    300克', '蕃茄(切件)    3個', '洋蔥(切角)    ½個', '豆腐(切片)    1磚', '薑        2片', '其他菌類及蔬菜    適量', '其他海鮮及肉類    適量', '史雲生清雞湯    1公升']",['1.\t將史雲生清雞湯、水、日本南瓜片、蕃茄、洋蔥、薑片及豆腐加入鍋中，加蓋煮沸10分鐘即可，適合加入各類海鮮、肉類、菌類及蔬菜等火鍋配料享用。'],https://www.swansoncooking.com.hk/recipe-detail.php?id=170
166,酸菜豆腐魚片豬骨湯,"['水             適量', '豆腐(切片)        1磚', '酸菜(切件)        2棵', '薑            4-5片', '甘筍(去皮，切角)    1條', '鯇魚(切片)        300克', '其他海鮮及肉類    適量', '其他蔬菜及菌類    適量', '史雲生豬骨湯        1公升', '薑汁    2茶匙', '紹興酒    2茶匙', '生粉        1茶匙', '鹽        ½茶匙']","['鯇魚片加入醃料拌勻。', '燒熱鍋，下薑片及酸菜白鑊炒香，注入史雲生豬骨湯及水，加豆腐及甘筍，加蓋煮15分鐘，下鯇魚片即可。適合加入各類海鮮、肉類、菌類及蔬菜等火鍋配料享用。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=171
167,魚肚雞湯鍋,"['水                 適量', '乾魚肚(浸軟，切件)        200克', '薑                5-6片', '蔥(切段)            少許', '芫茜                1棵', '其他菌類及蔬菜        適量', '其他海鮮及肉類        適量', '史雲生清雞湯            1公升']","['1.\t煮熱一小鍋水，加入薑蔥煮沸，下已浸發好的魚肚汆水，瀝乾備用。', '2.\t將史雲生清雞湯、水、魚肚、薑、蔥及芫茜煮沸成湯底，適合加入各類海鮮、肉類、菌類及蔬菜等火鍋配料享用。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=172
168,韓式泡菜海鮮豆腐湯鍋,"['水        適量', '泡菜        3湯匙', '翠玉瓜        數片', '洋蔥(切絲)        ½個', '韓國辣椒醬    3湯匙', '豆腐 (切片)        1磚', '其他菌類及海鮮    適量', '史雲生清雞湯    1公升']",['將史雲生清雞湯、水、韓國辣椒醬、洋蔥、泡菜、翠玉瓜片及豆腐放於鍋中，加蓋煮沸成為湯底。適合加入各類海鮮、菌類等火鍋配料享用。'],https://www.swansoncooking.com.hk/recipe-detail.php?id=173
169,薑汁豆乳/腐竹雞湯鍋,"['腐竹        1包', '豆腐(切片)        1磚', '無糖荳漿    1公升', '薑    5-6片', '芫茜    少許', '薑汁    4湯匙', '其他菌類及蔬菜        適量', '其他海鮮及肉類    適量', '史雲生清雞湯    1公升']",['將史雲生清雞湯、豆腐、腐竹、豆漿、薑片及薑汁放入鍋中，加蓋煮沸15分鐘至腐竹溶化即可，下少許芫茜。適合加入各類海鮮、肉類、菌類及蔬菜等火鍋配料享用。'],https://www.swansoncooking.com.hk/recipe-detail.php?id=174
170,泰式海鮮湯鍋,"['水         適量', '南薑(切片)        50 克', '香茅(略杵)    30克', '檸檬葉     6塊', '蕃茄 (切件)        1個', '芫茜        1棵', '青檸汁     4湯匙', '其他菌類及蔬菜    適量', '其他海鮮    適量', '史雲生清雞湯        1公升']","['1.\t南薑、香茅放入鍋內，加入史雲生清雞湯、水、檸檬葉及蕃茄，加蓋煮15分鐘至出味。', '2.\t加入青檸汁及芫茜即可享用。適合加入各類海鮮、菌類及蔬菜等火鍋配料享用。如想香口點，可加一隻辣椒。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=175
171,蘋果甘筍粟米雞湯鍋,"['水        適量', '蘋果(連皮切4份，去芯)    3個', '甘筍(去皮，切角)    1條', '粟米(切厚件)    1條', '馬蹄(去皮)    5粒', '芫茜    1棵', '其他菌類及蔬菜    適量', '其他海鮮及肉類    適量', '史雲生清雞湯        1公升']",['史雲生清雞湯、水、蘋果、甘筍、粟米及馬蹄放入鍋中，加蓋煮沸20分鐘，下芫茜即成。適合加入各類海鮮、肉類、菌類及蔬菜等火鍋配料享用。'],https://www.swansoncooking.com.hk/recipe-detail.php?id=176
172,白酒浸海鮮,"['史雲生清雞湯250毫升', '蝦 6隻', '中型魷魚(洗淨， 去內臟、眼和皮，切成圈) 1隻', '蜆(已吐沙) 50克', '芫茜(切碎) 20克', '牛油 20克', '洋蔥(切粒) ¼個', '蒜頭 (切蓉)2瓣', '乾蔥(切粒) 3粒', '白酒 50毫升', '鹽及胡椒粉 適量']","['用中高火燒熱鍋，加入牛油煮溶，炒香洋蔥、乾蔥及蒜蓉。', '加入白酒及史雲生清雞湯煮滾。', '加入蜆，蓋上鍋蓋，當蜆開始打開後，加入蝦及魷魚煮5分鐘，直至海鮮全熟，下鹽及胡椒粉調味，灑上芫茜碎，即成。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=177
173,西班牙海鮮炒飯,"['史雲生清雞湯\xa0\xa0\xa0 250毫升', '洋蔥(切碎)\xa0\xa0 \xa0\xa0\xa0\xa0\xa0\xa0\xa0 ¼個', '甜紅椒 (切碎)\xa0\xa0\xa0 ¼個', '雞腿肉(切粒)\xa0\xa0\xa0\xa0\xa0 ½隻', '蝦\xa0\xa0 3隻', '青口\xa0\xa0\xa0\xa0\xa0\xa0 5隻', '帶子\xa0\xa0\xa0\xa0\xa0\xa0 4隻', '青豆\xa0\xa0\xa0\xa0\xa0\xa0 少許', '鮮魷（切圈）\xa0\xa0\xa0 1隻', '黃薑粉\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 1茶匙', '白酒\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 1杯', '鹽\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 少許', '黑椒碎\xa0 少許', '開水\xa0\xa0\xa0\xa0\xa0\xa0 ¼杯(如需要)', '西班牙米/珍珠米\xa0\xa0\xa0\xa0\xa0 2嘜', '水 (煮米用)\xa0\xa0\xa0\xa0\xa0\xa0\xa0 1 ¼杯', '蕃茜碎\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 少許', '檸檬\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 ½個']","['米不用洗和水同放電飯煲內，煮熟成較硬身的飯。', '燒熱油，下洋蔥及甜紅椒爆香，再加雞肉和黃薑粉同炒，以鹽及黑椒碎調味，注入白酒煮沸至酒味散發。然後下蝦肉、青口、帶子、鮮魷及青豆同煮，注入史雲生清雞湯煮沸。', '取出海鮮，轉小火，加入飯，讓其吸收湯汁，如需要加入¼杯開水。盡量避免攪拌過多以免飯粒變爛，最後將海鮮放於飯面，熄火加蓋焗5分鐘，吃前灑少許蕃茜碎及加入檸檬片。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=178
174,燒腩炆花膠,"['史雲生金華火腿上湯 \xa0250毫升', '燒腩件\xa0 \xa0200克(約5両)\xa0', '乾花膠筒(沖淨) \xa0\xa0150克', '白菜仔(灼熟)\xa0 80克', '蒜頭 2瓣', '薑2片', '蠔油 2湯匙', '糖 1茶匙', '水 ½ 杯', '生粉水埋芡\xa0\xa0 適量']","['燒滾半鍋水，放入花膠，蓋好用中火煮5-15分鐘 (視乎花膠大細) 。熄火蓋著焗30分鐘或至水涼。取出沖淨，備用。', '燒熱油2湯匙，爆香蒜頭及薑，加燒腩件兜炒，加花膠炒數下，即注入史雲生金華火腿上湯、水、糖及蠔油，煮滾後，蓋好改用中慢火炆至花膠腍及入味。', '將白菜仔加入炆好的燒腩仔及花膠內，拌入適量生粉水埋芡。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=179
175,花旗蔘浸雞,"['史雲生清雞湯 1公升', '光雞(洗淨汆水，瀝乾)1隻(約1.2公斤)', '花旗蔘片 80克', '元肉\xa0 50克', '去核紅棗 10粒', '水 1公升', '海鹽 適量']","['大鍋內注入史雲生清雞湯及水，放下除雞以外的所有材料煮滾，中慢火熬10分鐘至出味，備用。', '放入雞，再煮滾，改用中慢火浸煮15分鐘，把雞反至另一面，浸15分鐘，熄火留雞在鍋內10分鐘 。', '將雞取出，斬件。可蘸海鹽一起品嚐。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=180
176,發財就手,"['史雲生清雞湯\xa0\xa0 1公升', '急凍豬手件(汆水沖淨，瀝乾) 600克', '髮菜\xa0 40克', '西生菜(灼熟) \xa0\xa0½個', '花生\xa0 ⅓ 杯', '蒜頭 4瓣', '薑\xa0 4片', '紹興酒\xa0 3湯匙', '蠔油\xa0\xa0 2湯匙', '糖\xa0\xa0\xa0\xa0 1茶匙', '生粉水\xa0 適量']","['燒熱油2湯匙，爆香蒜頭及薑片，下豬手兜炒，灒紹興酒，注入史雲生清雞湯煮滾，加糖、蠔油及花生，蓋好改用中慢火炆約1- 1¼ 小時至豬手腍。', '髮菜放大碗內，加油1湯匙及水蓋過髮菜，用筷子拂勻，然後取出髮菜。', '豬手炆腍後加入髮菜，再炆10-15分鐘。最後拌入適量生粉水埋芡。西生菜放碟內，髮菜豬手等鋪面。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=181
177,鴨掌燴鮑魚,"['史雲生瑤柱上湯250毫升', '急凍炸鴨掌(汆水)6-8隻', '罐頭鮑魚1罐(6隻)', '西生菜(灼熟) ½ 個', '薑\xa0 2片', '蔥(切段) \xa01棵', '紹興酒 2湯匙', '蠔油 2湯匙', '糖 1茶匙', '水1杯', '生粉水 適量']","['燒熱油1湯匙，爆香薑及蔥，灒紹興酒，注入史雲生瑤柱上湯、水、糖及蠔油煮滾，放入鴨掌，蓋好用中慢火炆入味  (剩約1 ¼ 杯湯汁)。', '加入鮑魚，拌入適量生粉水埋芡。', '生菜放碟內，鴨掌、鮑魚及芡汁鋪於生菜上。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=182
178,韓式雞肉炒年糕,"['史雲生清雞湯\u3000\u3000250毫升', '韓國年糕\u3000\u3000300克', '蔥段\u3000\u30001棵', '雞肉片\u3000\u3000150克', '水\u3000\u3000200毫升', '鹽\u3000\u3000少許', '糖\u3000\u3000少許', '生抽\u3000\u30002茶匙', '糖\u3000\u30001茶匙', '麻油\u3000\u30001茶匙', '韓式辣醬\u3000\u30003湯匙', '韓式辣椒碎 (粗)\u3000\u3000½湯匙', '糖\xa0\u3000\u30001茶匙\xa0\xa0', '1.煮好吃的韓式年糕其實湯底非常重要，自己餚湯卻很麻煩。用史雲生清雞湯為你代勞，煮出來的韓式年糕，吸收了雞湯的鮮味，更方便又可口。', '2.如想增酸甜味及減低辣味，可加入2湯匙茄汁。']","['雞肉片與醃料拌勻。', '史雲生清雞湯加入水煮沸，沸後加入韓式年糕同煮。', '此時下韓式辣醬、韓式辣椒碎 (粗)及糖及蔥段同煮沸。', '將雞肉片加入年糕中，加蓋煮至雞肉全熟及年糕軟心，有需要以少許鹽及糖調味，即可。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=183
179,泰式香茅豬頸肉,"['豬頸肉(洗淨抹乾) 2塊', '蒜茸\u3000\u3000\u3000\u3000\u3000\u3000½湯匙', '紅辣椒碎\u3000\u3000 \xa0\u3000\xa0 ¼湯匙', '史雲生調味雞汁\u30003茶匙', '香茅粉\u3000\u3000\u3000\u3000\u30001湯匙\r\n蜜糖\u3000\u3000\u3000\u3000\u3000\u30002湯匙\r\n\xa0', '豬頸肉肉質較厚，原塊烹調難以完全熟透，切片回鑊再炒，易熟之餘，味道更佳。']","['豬頸肉加入醃料醃15分鐘。備用。', '燒熱油2湯匙，下豬頸肉，以中火煎至兩面金黃，取出切片。', '回鑊炒至全熟，即成。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=184
180,士多啤梨骨,"['腩排(洗淨瀝乾，切件)  400克', '紹興酒\u3000\u3000\u3000\u3000\u3000   \u3000 少許', '士多啤梨(切粒)\u3000\u3000\u3000  2粒', '生粉水(埋芡)\u3000\u3000\u3000 \u3000 適量', '史雲生調味雞汁\u30003茶匙', '糖\u3000\u3000\u3000\u3000\u3000\u3000\u30001茶匙', '生粉\u3000\u3000\u3000\u3000\u3000\u30002茶匙', '士多啤梨果醬\u3000\u30003湯匙', '鎮江醋\u3000\u3000\u3000\u3000\u30001湯匙', '生抽\u3000\u3000\u3000\u3000\u3000\u30002茶匙', '水\u3000\u3000\u3000\u3000\u3000\u3000\u30003-4湯匙', '生粉水\u3000\u3000\u3000\u3000\u3000適量']","['腩排加入醃料拌勻，醃15分鐘，備用。', '燒熱油2湯匙，腩排煎至表面金黃，灒少許紹興酒，加蓋焗熟，盛起。', '燒熱油2湯匙，將醬汁拌勻，下鑊煮至濃稠。加腩排兜勻，下適量生粉水埋芡，讓醬汁沾滿腩排，灑上士多啤梨粒，即成。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=185
181,玫瑰叉燒,"['脢頭肉(沖淨、抹乾，切成條狀) 2斤', '玫瑰露\u3000\u3000\u3000\u3000\u30001/3湯匙\r\n蜜糖\u3000\u3000\u3000\u3000\u3000\u30002-3湯匙', '史雲生調味雞汁\u30001茶匙\r\n玫瑰露\u3000\u3000\u3000\u3000\u30001湯匙', '麵豉醬\u3000\u3000\u3000\u3000\u30002湯匙\r\n麥芽糖\u3000\u3000\u3000\u3000\u30002湯匙', '原本帶有甜味的玫瑰露，加入蜜糖後調製成玫瑰蜜，令叉燒更香甜。']","['用刀背略拍鬆脢頭肉，割上坑紋。將醃料拌勻，塗勻脢頭肉醃15分鐘，備用。', '以180℃預熱焗爐20分鐘。將脢頭肉放入焗爐焗15分鐘，取出；反轉脢頭肉的另一面塗上醃料，再焗15分鐘，取出。', '玫瑰露與蜜糖混合成玫瑰蜜，塗於脢頭肉上，再以190℃焗10分鐘取出，待涼10分鐘後切片。最後沾上焗盤上的肉汁，即可食用。']",https://www.swansoncooking.com.hk/recipe-detail.php?id=186
